ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
471,20200516,20200528,20200523,16950,SO58086,63.50
540,20200516,20200528,20200523,24315,SO58087,32.60
535,20200516,20200528,20200523,26287,SO58088,24.99
480,20200516,20200528,20200523,26287,SO58088,2.29
484,20200516,20200528,20200523,26287,SO58088,7.95
536,20200516,20200528,20200523,22040,SO58089,29.99
528,20200516,20200528,20200523,22040,SO58089,4.99
480,20200516,20200528,20200523,22040,SO58089,2.29
528,20200516,20200528,20200523,22989,SO58090,4.99
536,20200516,20200528,20200523,22989,SO58090,29.99
217,20200516,20200528,20200523,22989,SO58090,34.99
478,20200516,20200528,20200523,21285,SO58091,9.99
477,20200516,20200528,20200523,21285,SO58091,4.99
475,20200516,20200528,20200523,29071,SO58092,69.99
477,20200516,20200528,20200523,26099,SO58093,4.99
214,20200516,20200528,20200523,26099,SO58093,34.99
477,20200516,20200528,20200523,12944,SO58094,4.99
481,20200516,20200528,20200523,12944,SO58094,8.99
477,20200516,20200528,20200523,16874,SO58095,4.99
528,20200516,20200528,20200523,16074,SO58096,4.99
214,20200516,20200528,20200523,16074,SO58096,34.99
528,20200516,20200528,20200523,14483,SO58097,4.99
214,20200516,20200528,20200523,14483,SO58097,34.99
472,20200516,20200528,20200523,22715,SO58098,63.50
485,20200516,20200528,20200523,22715,SO58098,21.98
528,20200516,20200528,20200523,16600,SO58099,4.99
537,20200516,20200528,20200523,16600,SO58099,35.00
217,20200516,20200528,20200523,16600,SO58099,34.99
234,20200516,20200528,20200523,16600,SO58099,49.99
477,20200516,20200528,20200523,19363,SO58100,4.99
539,20200516,20200528,20200523,19522,SO58101,24.99
529,20200516,20200528,20200523,19522,SO58101,3.99
222,20200516,20200528,20200523,19522,SO58101,34.99
477,20200516,20200528,20200523,12812,SO58102,4.99
478,20200516,20200528,20200523,12812,SO58102,9.99
222,20200516,20200528,20200523,12812,SO58102,34.99
528,20200516,20200528,20200523,21023,SO58103,4.99
536,20200516,20200528,20200523,21023,SO58103,29.99
485,20200516,20200528,20200523,21023,SO58103,21.98
222,20200516,20200528,20200523,21023,SO58103,34.99
477,20200516,20200528,20200523,22796,SO58104,4.99
214,20200516,20200528,20200523,22796,SO58104,34.99
225,20200516,20200528,20200523,22796,SO58104,8.99
539,20200516,20200528,20200523,18031,SO58105,24.99
529,20200516,20200528,20200523,23609,SO58106,3.99
225,20200516,20200528,20200523,23609,SO58106,8.99
530,20200516,20200528,20200523,13787,SO58107,4.99
487,20200516,20200528,20200523,13787,SO58107,54.99
485,20200516,20200528,20200523,13422,SO58108,21.98
463,20200516,20200528,20200523,13422,SO58108,24.49
222,20200516,20200528,20200523,13422,SO58108,34.99
581,20200516,20200528,20200523,23378,SO58109,1700.99
529,20200516,20200528,20200523,23378,SO58109,3.99
539,20200516,20200528,20200523,23378,SO58109,24.99
481,20200516,20200528,20200523,23378,SO58109,8.99
359,20200516,20200528,20200523,13283,SO58110,2294.99
485,20200516,20200528,20200523,13283,SO58110,21.98
353,20200516,20200528,20200523,11743,SO58111,2319.99
578,20200516,20200528,20200523,17986,SO58112,1214.85
217,20200516,20200528,20200523,17986,SO58112,34.99
378,20200516,20200528,20200523,19792,SO58113,2443.35
214,20200516,20200528,20200523,19792,SO58113,34.99
604,20200516,20200528,20200523,27342,SO58114,539.99
529,20200516,20200528,20200523,27342,SO58114,3.99
538,20200516,20200528,20200523,27342,SO58114,21.49
564,20200516,20200528,20200523,29306,SO58115,2384.07
353,20200516,20200528,20200523,12700,SO58116,2319.99
478,20200516,20200528,20200523,12700,SO58116,9.99
477,20200516,20200528,20200523,12700,SO58116,4.99
222,20200516,20200528,20200523,12700,SO58116,34.99
353,20200516,20200528,20200523,12996,SO58117,2319.99
487,20200516,20200528,20200523,12996,SO58117,54.99
565,20200516,20200528,20200523,24648,SO58118,742.35
479,20200516,20200528,20200523,24648,SO58118,8.99
477,20200516,20200528,20200523,24648,SO58118,4.99
217,20200516,20200528,20200523,24648,SO58118,34.99
579,20200516,20200528,20200523,23351,SO58119,1214.85
217,20200516,20200528,20200523,23351,SO58119,34.99
560,20200516,20200528,20200523,25389,SO58120,1214.85
222,20200516,20200528,20200523,25389,SO58120,34.99
488,20200516,20200528,20200523,25389,SO58120,53.99
605,20200516,20200528,20200523,23039,SO58121,539.99
538,20200516,20200528,20200523,23039,SO58121,21.49
606,20200516,20200528,20200523,22093,SO58122,539.99
479,20200516,20200528,20200523,22093,SO58122,8.99
477,20200516,20200528,20200523,22093,SO58122,4.99
217,20200516,20200528,20200523,22093,SO58122,34.99
606,20200516,20200528,20200523,22900,SO58123,539.99
605,20200516,20200528,20200523,25971,SO58124,539.99
538,20200516,20200528,20200523,25971,SO58124,21.49
529,20200516,20200528,20200523,25971,SO58124,3.99
480,20200516,20200528,20200523,25971,SO58124,2.29
225,20200516,20200528,20200523,23080,SO58125,8.99
605,20200516,20200528,20200523,23080,SO58125,539.99
390,20200516,20200528,20200523,20005,SO58126,1120.49
477,20200516,20200528,20200523,20005,SO58126,4.99
479,20200516,20200528,20200523,20005,SO58126,8.99
482,20200516,20200528,20200523,20005,SO58126,8.99
386,20200516,20200528,20200523,23986,SO58127,1120.49
539,20200516,20200528,20200523,23986,SO58127,24.99
529,20200516,20200528,20200523,23986,SO58127,3.99
222,20200516,20200528,20200523,23986,SO58127,34.99
584,20200516,20200528,20200523,22597,SO58128,539.99
529,20200516,20200528,20200523,22597,SO58128,3.99
538,20200516,20200528,20200523,22597,SO58128,21.49
237,20200516,20200528,20200523,22597,SO58128,49.99
574,20200516,20200528,20200523,24158,SO58129,2384.07
479,20200516,20200528,20200523,24158,SO58129,8.99
477,20200516,20200528,20200523,24158,SO58129,4.99
361,20200517,20200529,20200524,14714,SO58130,2294.99
222,20200517,20200529,20200524,14714,SO58130,34.99
234,20200517,20200529,20200524,14714,SO58130,49.99
355,20200517,20200529,20200524,13823,SO58131,2319.99
487,20200517,20200529,20200524,13823,SO58131,54.99
535,20200517,20200529,20200524,12244,SO58132,24.99
528,20200517,20200529,20200524,12244,SO58132,4.99
222,20200517,20200529,20200524,12244,SO58132,34.99
529,20200517,20200529,20200524,14682,SO58133,3.99
539,20200517,20200529,20200524,14682,SO58133,24.99
217,20200517,20200529,20200524,14682,SO58133,34.99
467,20200517,20200529,20200524,14682,SO58133,24.49
485,20200517,20200529,20200524,23103,SO58134,21.98
473,20200517,20200529,20200524,23103,SO58134,63.50
537,20200517,20200529,20200524,26785,SO58135,35.00
528,20200517,20200529,20200524,26785,SO58135,4.99
222,20200517,20200529,20200524,26785,SO58135,34.99
538,20200517,20200529,20200524,18447,SO58136,21.49
228,20200517,20200529,20200524,14229,SO58137,49.99
529,20200517,20200529,20200524,16698,SO58138,3.99
540,20200517,20200529,20200524,16698,SO58138,32.60
480,20200517,20200529,20200524,16698,SO58138,2.29
486,20200517,20200529,20200524,16698,SO58138,159.00
583,20200517,20200529,20200524,20859,SO58139,1700.99
539,20200517,20200529,20200524,20859,SO58139,24.99
582,20200517,20200529,20200524,21104,SO58140,1700.99
539,20200517,20200529,20200524,21104,SO58140,24.99
529,20200517,20200529,20200524,21104,SO58140,3.99
491,20200517,20200529,20200524,21104,SO58140,53.99
355,20200517,20200529,20200524,13257,SO58141,2319.99
537,20200517,20200529,20200524,13257,SO58141,35.00
528,20200517,20200529,20200524,13257,SO58141,4.99
225,20200517,20200529,20200524,13257,SO58141,8.99
217,20200517,20200529,20200524,13257,SO58141,34.99
488,20200517,20200529,20200524,11702,SO58142,53.99
480,20200517,20200529,20200524,11312,SO58143,2.29
529,20200517,20200529,20200524,11507,SO58144,3.99
225,20200517,20200529,20200524,11507,SO58144,8.99
535,20200517,20200529,20200524,20764,SO58145,24.99
465,20200517,20200529,20200524,20764,SO58145,24.49
541,20200517,20200529,20200524,11185,SO58146,28.99
530,20200517,20200529,20200524,11185,SO58146,4.99
479,20200517,20200529,20200524,11185,SO58146,8.99
536,20200517,20200529,20200524,18925,SO58147,29.99
528,20200517,20200529,20200524,18925,SO58147,4.99
480,20200517,20200529,20200524,18925,SO58147,2.29
484,20200517,20200529,20200524,18925,SO58147,7.95
536,20200517,20200529,20200524,19751,SO58148,29.99
480,20200517,20200529,20200524,19751,SO58148,2.29
536,20200517,20200529,20200524,22280,SO58149,29.99
480,20200517,20200529,20200524,22280,SO58149,2.29
536,20200517,20200529,20200524,22191,SO58150,29.99
528,20200517,20200529,20200524,22191,SO58150,4.99
217,20200517,20200529,20200524,22191,SO58150,34.99
465,20200517,20200529,20200524,22191,SO58150,24.49
478,20200517,20200529,20200524,13474,SO58151,9.99
477,20200517,20200529,20200524,13474,SO58151,4.99
477,20200517,20200529,20200524,12945,SO58152,4.99
478,20200517,20200529,20200524,12945,SO58152,9.99
217,20200517,20200529,20200524,12945,SO58152,34.99
478,20200517,20200529,20200524,20761,SO58153,9.99
477,20200517,20200529,20200524,20761,SO58153,4.99
484,20200517,20200529,20200524,20761,SO58153,7.95
475,20200517,20200529,20200524,19655,SO58154,69.99
237,20200517,20200529,20200524,19655,SO58154,49.99
225,20200517,20200529,20200524,19655,SO58154,8.99
477,20200517,20200529,20200524,16796,SO58155,4.99
231,20200517,20200529,20200524,16796,SO58155,49.99
477,20200517,20200529,20200524,24730,SO58156,4.99
214,20200517,20200529,20200524,24730,SO58156,34.99
528,20200517,20200529,20200524,16503,SO58157,4.99
485,20200517,20200529,20200524,19014,SO58158,21.98
225,20200517,20200529,20200524,19014,SO58158,8.99
539,20200517,20200529,20200524,17875,SO58159,24.99
539,20200517,20200529,20200524,17877,SO58160,24.99
529,20200517,20200529,20200524,17877,SO58160,3.99
486,20200517,20200529,20200524,17877,SO58160,159.00
491,20200517,20200529,20200524,11471,SO58161,53.99
529,20200517,20200529,20200524,19523,SO58162,3.99
539,20200517,20200529,20200524,19523,SO58162,24.99
480,20200517,20200529,20200524,19523,SO58162,2.29
538,20200517,20200529,20200524,22435,SO58163,21.49
480,20200517,20200529,20200524,22435,SO58163,2.29
536,20200517,20200529,20200524,17751,SO58164,29.99
471,20200517,20200529,20200524,17751,SO58164,63.50
538,20200517,20200529,20200524,29427,SO58165,21.49
530,20200517,20200529,20200524,13509,SO58166,4.99
541,20200517,20200529,20200524,13509,SO58166,28.99
530,20200517,20200529,20200524,13501,SO58167,4.99
214,20200517,20200529,20200524,13501,SO58167,34.99
537,20200517,20200529,20200524,11644,SO58168,35.00
528,20200517,20200529,20200524,11644,SO58168,4.99
537,20200517,20200529,20200524,14091,SO58169,35.00
528,20200517,20200529,20200524,14091,SO58169,4.99
480,20200517,20200529,20200524,14091,SO58169,2.29
537,20200517,20200529,20200524,12970,SO58170,35.00
485,20200517,20200529,20200524,12970,SO58170,21.98
214,20200517,20200529,20200524,12970,SO58170,34.99
234,20200517,20200529,20200524,12970,SO58170,49.99
528,20200517,20200529,20200524,11720,SO58171,4.99
537,20200517,20200529,20200524,11720,SO58171,35.00
478,20200517,20200529,20200524,11720,SO58171,9.99
477,20200517,20200529,20200524,11720,SO58171,4.99
225,20200517,20200529,20200524,11720,SO58171,8.99
225,20200517,20200529,20200524,12656,SO58172,8.99
537,20200517,20200529,20200524,13717,SO58173,35.00
528,20200517,20200529,20200524,13717,SO58173,4.99
222,20200517,20200529,20200524,13717,SO58173,34.99
592,20200517,20200529,20200524,19142,SO58174,564.99
488,20200517,20200529,20200524,19142,SO58174,53.99
593,20200517,20200529,20200524,19164,SO58175,564.99
535,20200517,20200529,20200524,19164,SO58175,24.99
528,20200517,20200529,20200524,19164,SO58175,4.99
222,20200517,20200529,20200524,19164,SO58175,34.99
590,20200517,20200529,20200524,14338,SO58176,769.49
528,20200517,20200529,20200524,14338,SO58176,4.99
536,20200517,20200529,20200524,14338,SO58176,29.99
485,20200517,20200529,20200524,14338,SO58176,21.98
480,20200517,20200529,20200524,14338,SO58176,2.29
355,20200517,20200529,20200524,13287,SO58177,2319.99
353,20200517,20200529,20200524,14436,SO58178,2319.99
485,20200517,20200529,20200524,14436,SO58178,21.98
478,20200517,20200529,20200524,14436,SO58178,9.99
477,20200517,20200529,20200524,14436,SO58178,4.99
361,20200517,20200529,20200524,13314,SO58179,2294.99
485,20200517,20200529,20200524,13314,SO58179,21.98
217,20200517,20200529,20200524,13314,SO58179,34.99
231,20200517,20200529,20200524,13314,SO58179,49.99
225,20200517,20200529,20200524,13314,SO58179,8.99
566,20200517,20200529,20200524,20722,SO58180,742.35
541,20200517,20200529,20200524,20722,SO58180,28.99
530,20200517,20200529,20200524,20722,SO58180,4.99
587,20200517,20200529,20200524,17049,SO58181,769.49
564,20200517,20200529,20200524,29310,SO58182,2384.07
217,20200517,20200529,20200524,29310,SO58182,34.99
353,20200517,20200529,20200524,13078,SO58183,2319.99
537,20200517,20200529,20200524,13078,SO58183,35.00
528,20200517,20200529,20200524,13078,SO58183,4.99
565,20200517,20200529,20200524,19207,SO58184,742.35
477,20200517,20200529,20200524,19207,SO58184,4.99
479,20200517,20200529,20200524,19207,SO58184,8.99
217,20200517,20200529,20200524,19207,SO58184,34.99
573,20200517,20200529,20200524,25163,SO58185,2384.07
479,20200517,20200529,20200524,25163,SO58185,8.99
477,20200517,20200529,20200524,25163,SO58185,4.99
217,20200517,20200529,20200524,25163,SO58185,34.99
606,20200517,20200529,20200524,22113,SO58186,539.99
479,20200517,20200529,20200524,22113,SO58186,8.99
477,20200517,20200529,20200524,22113,SO58186,4.99
222,20200517,20200529,20200524,22113,SO58186,34.99
382,20200517,20200529,20200524,20109,SO58187,1120.49
214,20200517,20200529,20200524,20109,SO58187,34.99
584,20200517,20200529,20200524,26219,SO58188,539.99
538,20200517,20200529,20200524,26219,SO58188,21.49
225,20200517,20200529,20200524,26219,SO58188,8.99
606,20200517,20200529,20200524,16580,SO58189,539.99
538,20200517,20200529,20200524,16580,SO58189,21.49
529,20200517,20200529,20200524,16580,SO58189,3.99
217,20200517,20200529,20200524,16580,SO58189,34.99
225,20200517,20200529,20200524,15932,SO58190,8.99
574,20200517,20200529,20200524,15932,SO58190,2384.07
575,20200517,20200529,20200524,28415,SO58191,2384.07
225,20200517,20200529,20200524,28415,SO58191,8.99
217,20200517,20200529,20200524,28415,SO58191,34.99
386,20200518,20200530,20200525,24361,SO58192,1120.49
214,20200518,20200530,20200525,24361,SO58192,34.99
489,20200518,20200530,20200525,24361,SO58192,53.99
361,20200518,20200530,20200525,13408,SO58193,2294.99
537,20200518,20200530,20200525,13408,SO58193,35.00
528,20200518,20200530,20200525,13408,SO58193,4.99
477,20200518,20200530,20200525,13408,SO58193,4.99
478,20200518,20200530,20200525,13408,SO58193,9.99
353,20200518,20200530,20200525,12271,SO58194,2319.99
478,20200518,20200530,20200525,12271,SO58194,9.99
477,20200518,20200530,20200525,12271,SO58194,4.99
484,20200518,20200530,20200525,12271,SO58194,7.95
357,20200518,20200530,20200525,13259,SO58195,2319.99
485,20200518,20200530,20200525,13259,SO58195,21.98
477,20200518,20200530,20200525,13259,SO58195,4.99
478,20200518,20200530,20200525,13259,SO58195,9.99
214,20200518,20200530,20200525,13259,SO58195,34.99
225,20200518,20200530,20200525,13259,SO58195,8.99
363,20200518,20200530,20200525,13252,SO58196,2294.99
222,20200518,20200530,20200525,13252,SO58196,34.99
485,20200518,20200530,20200525,17346,SO58197,21.98
214,20200518,20200530,20200525,17346,SO58197,34.99
475,20200518,20200530,20200525,27520,SO58198,69.99
482,20200518,20200530,20200525,27520,SO58198,8.99
541,20200518,20200530,20200525,19583,SO58199,28.99
530,20200518,20200530,20200525,19583,SO58199,4.99
487,20200518,20200530,20200525,19583,SO58199,54.99
481,20200518,20200530,20200525,19583,SO58199,8.99
541,20200518,20200530,20200525,19566,SO58200,28.99
530,20200518,20200530,20200525,19566,SO58200,4.99
214,20200518,20200530,20200525,19566,SO58200,34.99
541,20200518,20200530,20200525,26714,SO58201,28.99
530,20200518,20200530,20200525,26714,SO58201,4.99
480,20200518,20200530,20200525,26714,SO58201,2.29
535,20200518,20200530,20200525,11287,SO58202,24.99
528,20200518,20200530,20200525,11287,SO58202,4.99
222,20200518,20200530,20200525,11287,SO58202,34.99
541,20200518,20200530,20200525,27247,SO58203,28.99
530,20200518,20200530,20200525,27247,SO58203,4.99
217,20200518,20200530,20200525,27247,SO58203,34.99
530,20200518,20200530,20200525,27610,SO58204,4.99
541,20200518,20200530,20200525,27610,SO58204,28.99
479,20200518,20200530,20200525,27610,SO58204,8.99
535,20200518,20200530,20200525,26062,SO58205,24.99
463,20200518,20200530,20200525,26062,SO58205,24.49
541,20200518,20200530,20200525,26556,SO58206,28.99
530,20200518,20200530,20200525,26556,SO58206,4.99
480,20200518,20200530,20200525,26556,SO58206,2.29
540,20200518,20200530,20200525,24313,SO58207,32.60
529,20200518,20200530,20200525,24313,SO58207,3.99
481,20200518,20200530,20200525,24313,SO58207,8.99
528,20200518,20200530,20200525,12430,SO58208,4.99
536,20200518,20200530,20200525,12430,SO58208,29.99
217,20200518,20200530,20200525,12430,SO58208,34.99
540,20200518,20200530,20200525,25900,SO58209,32.60
225,20200518,20200530,20200525,25900,SO58209,8.99
540,20200518,20200530,20200525,25164,SO58210,32.60
480,20200518,20200530,20200525,25164,SO58210,2.29
536,20200518,20200530,20200525,23823,SO58211,29.99
463,20200518,20200530,20200525,23823,SO58211,24.49
477,20200518,20200530,20200525,23823,SO58211,4.99
